0 0 2.50112
0 0.0628319 6.49418e+07
0 0.125664 9.90978e+06
0 0.188496 2.50903e+07
0 0.251327 5.46627e+06
0 0.314159 5.40967e+06
0 0.376991 2.14492e+06
0 0.439823 1.35632e+07
0 0.502655 7.50666e+06
0 0.565487 45848
0 0.628319 2.23419e+06
0 0.69115 489283
0 0.753982 2.89478e+06
0 0.816814 192490
0 0.879646 363821
0 0.942478 1.18383e+06
0 1.00531 93332.4
0 1.06814 1.53387e+06
0 1.13097 1.01778e+06
0 1.19381 669183
0 1.25664 193567
0 1.31947 1.14164e+06
0 1.3823 943981
0 1.44513 1.88978e+06
0 1.50796 270672
0 1.5708 1.12423e+06
0 1.63363 3.21693e+06
0 1.69646 95740.7
0 1.75929 756498
0 1.82212 65598.4
0 1.88496 908772
0 1.94779 605342
0 2.01062 896427
0 2.07345 603443
0 2.13628 1.01286e+06
0 2.19911 1.37074e+06
0 2.26195 1.89296e+06
0 2.32478 305390
0 2.38761 312195
0 2.45044 1.39518e+06
0 2.51327 18171.3
0 2.57611 313773
0 2.63894 1.02399e+06
0 2.70177 529.121
0 2.7646 68455.9
0 2.82743 307431
0 2.89027 17068.8
0 2.9531 14671.6
0 3.01593 142493
0 3.07876 456929
0 3.14159 162459
0 -3.07876 456929
0 -3.01593 142493
0 -2.9531 14671.6
0 -2.89027 17068.8
0 -2.82743 307431
0 -2.7646 68455.9
0 -2.70177 529.121
0 -2.63894 1.02399e+06
0 -2.57611 313773
0 -2.51327 18171.3
0 -2.45044 1.39518e+06
0 -2.38761 312195
0 -2.32478 305390
0 -2.26195 1.89296e+06
0 -2.19911 1.37074e+06
0 -2.13628 1.01286e+06
0 -2.07345 603443
0 -2.01062 896427
0 -1.94779 605342
0 -1.88496 908772
0 -1.82212 65598.4
0 -1.75929 756498
0 -1.69646 95740.7
0 -1.63363 3.21693e+06
0 -1.5708 1.12423e+06
0 -1.50796 270672
0 -1.44513 1.88978e+06
0 -1.3823 943981
0 -1.31947 1.14164e+06
0 -1.25664 193567
0 -1.19381 669183
0 -1.13097 1.01778e+06
0 -1.06814 1.53387e+06
0 -1.00531 93332.4
0 -0.942478 1.18383e+06
0 -0.879646 363821
0 -0.816814 192490
0 -0.753982 2.89478e+06
0 -0.69115 489283
0 -0.628319 2.23419e+06
0 -0.565487 45848
0 -0.502655 7.50666e+06
0 -0.439823 1.35632e+07
0 -0.376991 2.14492e+06
0 -0.314159 5.40967e+06
0 -0.251327 5.46627e+06
0 -0.188496 2.50903e+07
0 -0.125664 9.90978e+06
0 -0.0628319 6.49418e+07
0.0628319 0 6.9225e+07
0.0628319 0.0628319 1.36182e+08
0.0628319 0.125664 2.4546e+06
0.0628319 0.188496 7.81306e+07
0.0628319 0.251327 7.82648e+07
0.0628319 0.314159 1.83776e+07
0.0628319 0.376991 433653
0.0628319 0.439823 1.9379e+07
0.0628319 0.502655 6.15105e+06
0.0628319 0.565487 9.90943e+06
0.0628319 0.628319 352706
0.0628319 0.69115 3.14006e+06
0.0628319 0.753982 62352.4
0.0628319 0.816814 1.00589e+07
0.0628319 0.879646 535210
0.0628319 0.942478 240711
0.0628319 1.00531 1.07074e+06
0.0628319 1.06814 2.58517e+06
0.0628319 1.13097 8152.4
0.0628319 1.19381 754065
0.0628319 1.25664 3.12797e+06
0.0628319 1.31947 739355
0.0628319 1.3823 381647
0.0628319 1.44513 2.36602e+06
0.0628319 1.50796 5.10936e+06
0.0628319 1.5708 39734.4
0.0628319 1.63363 1.20195e+06
0.0628319 1.69646 2.87559e+06
0.0628319 1.75929 118968
0.0628319 1.82212 357039
0.0628319 1.88496 6447.82
0.0628319 1.94779 303147
0.0628319 2.01062 231159
0.0628319 2.07345 87942.6
0.0628319 2.13628 311767
0.0628319 2.19911 401545
0.0628319 2.26195 67.3605
0.0628319 2.32478 18076.8
0.0628319 2.38761 525838
0.0628319 2.45044 24427.2
0.0628319 2.51327 206744
0.0628319 2.57611 93190.5
0.0628319 2.63894 101288
0.0628319 2.70177 339632
0.0628319 2.7646 241342
0.0628319 2.82743 860689
0.0628319 2.89027 444069
0.0628319 2.9531 75226.9
0.0628319 3.01593 96115.2
0.0628319 3.07876 535683
0.0628319 3.14159 899001
0.0628319 -3.07876 612883
0.0628319 -3.01593 252731
0.0628319 -2.9531 292661
0.0628319 -2.89027 125443
0.0628319 -2.82743 300396
0.0628319 -2.7646 372685
0.0628319 -2.70177 574811
0.0628319 -2.63894 166665
0.0628319 -2.57611 13078.7
0.0628319 -2.51327 770857
0.0628319 -2.45044 25484.6
0.0628319 -2.38761 588905
0.0628319 -2.32478 373569
0.0628319 -2.26195 242508
0.0628319 -2.19911 442191
0.0628319 -2.13628 394930
0.0628319 -2.07345 64975.4
0.0628319 -2.01062 1.25378e+06
0.0628319 -1.94779 740317
0.0628319 -1.88496 952417
0.0628319 -1.82212 42336.8
0.0628319 -1.75929 888636
0.0628319 -1.69646 92821.3
0.0628319 -1.63363 17222.4
0.0628319 -1.5708 59020
0.0628319 -1.50796 588399
0.0628319 -1.44513 545550
0.0628319 -1.3823 18571.4
0.0628319 -1.31947 212014
0.0628319 -1.25664 440027
0.0628319 -1.19381 2878.59
0.0628319 -1.13097 976259
0.0628319 -1.06814 750694
0.0628319 -1.00531 264015
0.0628319 -0.942478 4.11515e+06
0.0628319 -0.879646 798337
0.0628319 -0.816814 2.81299e+06
0.0628319 -0.753982 579700
0.0628319 -0.69115 1.31745e+06
0.0628319 -0.628319 4.96564e+06
0.0628319 -0.565487 967905
0.0628319 -0.502655 1.602e+06
0.0628319 -0.439823 13597.7
0.0628319 -0.376991 7.45709e+06
0.0628319 -0.314159 1.21532e+06
0.0628319 -0.251327 1.02984e+07
0.0628319 -0.188496 1.08655e+06
0.0628319 -0.125664 1.20295e+08
0.0628319 -0.0628319 6.87774e+07
0.125664 0 4.35475e+07
0.125664 0.0628319 8.98179e+06
0.125664 0.125664 3.41034e+06
0.125664 0.188496 2.17096e+06
0.125664 0.251327 6.99751e+06
0.125664 0.314159 3.51055e+07
0.125664 0.376991 3.33199e+06
0.125664 0.439823 1.80983e+06
0.125664 0.502655 312870
0.125664 0.565487 111170
0.125664 0.628319 5.81264e+06
0.125664 0.69115 16839
0.125664 0.753982 655895
0.125664 0.816814 1.14853e+06
0.125664 0.879646 554072
0.125664 0.942478 412080
0.125664 1.00531 4.66661e+06
0.125664 1.06814 98820.8
0.125664 1.13097 1.99057e+06
0.125664 1.19381 2.31785e+06
0.125664 1.25664 1.06818e+06
0.125664 1.31947 1.2807e+06
0.125664 1.3823 147849
0.125664 1.44513 1.95193e+06
0.125664 1.50796 848664
0.125664 1.5708 892403
0.125664 1.63363 1.26614e+06
0.125664 1.69646 493092
0.125664 1.75929 107186
0.125664 1.82212 115983
0.125664 1.88496 1.33644e+06
0.125664 1.94779 21194.3
0.125664 2.01062 291772
0.125664 2.07345 457941
0.125664 2.13628 300862
0.125664 2.19911 11755.8
0.125664 2.26195 183321
0.125664 2.32478 187151
0.125664 2.38761 43974.1
0.125664 2.45044 169125
0.125664 2.51327 605131
0.125664 2.57611 242638
0.125664 2.63894 91302.1
0.125664 2.70177 97009.2
0.125664 2.7646 28795.7
0.125664 2.82743 1.7149e+06
0.125664 2.89027 52166.7
0.125664 2.9531 466195
0.125664 3.01593 601003
0.125664 3.07876 62594.2
0.125664 3.14159 568503
0.125664 -3.07876 11534.9
0.125664 -3.01593 90209.8
0.125664 -2.9531 6311.62
0.125664 -2.89027 554937
0.125664 -2.82743 31686
0.125664 -2.7646 114530
0.125664 -2.70177 105822
0.125664 -2.63894 89730
0.125664 -2.57611 54781.6
0.125664 -2.51327 81923.2
0.125664 -2.45044 317491
0.125664 -2.38761 358049
0.125664 -2.32478 139809
0.125664 -2.26195 7778.63
0.125664 -2.19911 570394
0.125664 -2.13628 453799
0.125664 -2.07345 491396
0.125664 -2.01062 375112
0.125664 -1.94779 180633
0.125664 -1.88496 906631
0.125664 -1.82212 305410
0.125664 -1.75929 1.97931e+06
0.125664 -1.69646 224890
0.125664 -1.63363 50342.9
0.125664 -1.5708 996945
0.125664 -1.50796 1.81913e+06
0.125664 -1.44513 222561
0.125664 -1.3823 34303
0.125664 -1.31947 2.67186e+06
0.125664 -1.25664 6.27805e+06
0.125664 -1.19381 1.69451e+06
0.125664 -1.13097 23258.6
0.125664 -1.06814 220486
0.125664 -1.00531 170663
0.125664 -0.942478 3.45379e+06
0.125664 -0.879646 733028
0.125664 -0.816814 1.57388e+06
0.125664 -0.753982 2.22419e+06
0.125664 -0.69115 1.39351e+06
0.125664 -0.628319 3.5357e+06
0.125664 -0.565487 1.63592e+06
0.125664 -0.502655 105359
0.125664 -0.439823 6.73787e+06
0.125664 -0.376991 746713
0.125664 -0.314159 2.32767e+06
0.125664 -0.251327 2.495e+07
0.125664 -0.188496 1.47813e+07
0.125664 -0.125664 5.28004e+06
0.125664 -0.0628319 8.78218e+06
0.188496 0 1.88136e+06
0.188496 0.0628319 2.56428e+07
0.188496 0.125664 1.15751e+06
0.188496 0.188496 83913
0.188496 0.251327 1.11981e+07
0.188496 0.314159 73381.1
0.188496 0.376991 1.26408e+07
0.188496 0.439823 1.18258e+06
0.188496 0.502655 1.49988e+07
0.188496 0.565487 1.06386e+06
0.188496 0.628319 2.36947e+06
0.188496 0.69115 2.6061e+06
0.188496 0.753982 430689
0.188496 0.816814 22042.2
0.188496 0.879646 453175
0.188496 0.942478 51140.9
0.188496 1.00531 5.3127e+06
0.188496 1.06814 200849
0.188496 1.13097 661299
0.188496 1.19381 422354
0.188496 1.25664 466302
0.188496 1.31947 1.92609e+06
0.188496 1.3823 60513.5
0.188496 1.44513 327277
0.188496 1.50796 198979
0.188496 1.5708 865583
0.188496 1.63363 878770
0.188496 1.69646 957796
0.188496 1.75929 186982
0.188496 1.82212 1.98196e+06
0.188496 1.88496 303269
0.188496 1.94779 37352.8
0.188496 2.01062 57018.2
0.188496 2.07345 292084
0.188496 2.13628 2.33113e+06
0.188496 2.19911 8797.96
0.188496 2.26195 154703
0.188496 2.32478 186216
0.188496 2.38761 343192
0.188496 2.45044 714015
0.188496 2.51327 96366
0.188496 2.57611 563965
0.188496 2.63894 1.08769e+06
0.188496 2.70177 85774.9
0.188496 2.7646 23733.6
0.188496 2.82743 675015
0.188496 2.89027 266597
0.188496 2.9531 645741
0.188496 3.01593 352918
0.188496 3.07876 469438
0.188496 3.14159 287776
0.188496 -3.07876 426321
0.188496 -3.01593 33621.1
0.188496 -2.9531 87477.6
0.188496 -2.89027 496069
0.188496 -2.82743 690837
0.188496 -2.7646 559271
0.188496 -2.70177 27574
0.188496 -2.63894 136032
0.188496 -2.57611 382015
0.188496 -2.51327 277903
0.188496 -2.45044 47385.4
0.188496 -2.38761 85611.6
0.188496 -2.32478 1.03075e+06
0.188496 -2.26195 273070
0.188496 -2.19911 32451.5
0.188496 -2.13628 560390
0.188496 -2.07345 1.65737e+06
0.188496 -2.01062 57990.4
0.188496 -1.94779 1.47214e+06
0.188496 -1.88496 866446
0.188496 -1.82212 756659
0.188496 -1.75929 271973
0.188496 -1.69646 640732
0.188496 -1.63363 658523
0.188496 -1.5708 360195
0.188496 -1.50796 2.48594e+06
0.188496 -1.44513 171452
0.188496 -1.3823 1.18207e+06
0.188496 -1.31947 333750
0.188496 -1.25664 1.78855e+06
0.188496 -1.19381 696266
0.188496 -1.13097 862020
0.188496 -1.06814 32788
0.188496 -1.00531 761233
0.188496 -0.942478 6.82844e+06
0.188496 -0.879646 564728
0.188496 -0.816814 4.0964e+06
0.188496 -0.753982 617582
0.188496 -0.69115 867020
0.188496 -0.628319 588256
0.188496 -0.565487 4.5621e+06
0.188496 -0.502655 1.93587e+07
0.188496 -0.439823 2.27002e+07
0.188496 -0.376991 992020
0.188496 -0.314159 1.74621e+07
0.188496 -0.251327 2.59177e+07
0.188496 -0.188496 1.69459e+07
0.188496 -0.125664 1.30069e+07
0.188496 -0.0628319 2.66065e+06
0.251327 0 3.12363e+06
0.251327 0.0628319 4.82243e+06
0.251327 0.125664 1.8501e+07
0.251327 0.188496 1.07266e+07
0.251327 0.251327 3.85832e+06
0.251327 0.314159 458756
0.251327 0.376991 362233
0.251327 0.439823 1.18526e+06
0.251327 0.502655 5.04681e+06
0.251327 0.565487 384054
0.251327 0.628319 1.86766e+06
0.251327 0.69115 2.40013e+06
0.251327 0.753982 121022
0.251327 0.816814 90148.2
0.251327 0.879646 677675
0.251327 0.942478 1.3631e+06
0.251327 1.00531 1.8397e+06
0.251327 1.06814 453006
0.251327 1.13097 2.76588e+06
0.251327 1.19381 3.06932e+06
0.251327 1.25664 1.89519e+06
0.251327 1.31947 1.07402e+06
0.251327 1.3823 19473.6
0.251327 1.44513 1.44813e+06
0.251327 1.50796 659.422
0.251327 1.5708 174366
0.251327 1.63363 536992
0.251327 1.69646 377488
0.251327 1.75929 265311
0.251327 1.82212 970035
0.251327 1.88496 50067.9
0.251327 1.94779 663532
0.251327 2.01062 78392
0.251327 2.07345 1.57053e+06
0.251327 2.13628 3953.73
0.251327 2.19911 267035
0.251327 2.26195 303310
0.251327 2.32478 11276.2
0.251327 2.38761 503657
0.251327 2.45044 536633
0.251327 2.51327 302133
0.251327 2.57611 161714
0.251327 2.63894 192940
0.251327 2.70177 59044.1
0.251327 2.7646 316404
0.251327 2.82743 129981
0.251327 2.89027 734924
0.251327 2.9531 2.22448e+06
0.251327 3.01593 283899
0.251327 3.07876 51560.4
0.251327 3.14159 236251
0.251327 -3.07876 47989.8
0.251327 -3.01593 160507
0.251327 -2.9531 320796
0.251327 -2.89027 95032.4
0.251327 -2.82743 121742
0.251327 -2.7646 799160
0.251327 -2.70177 62038.9
0.251327 -2.63894 74849.5
