0.0628319 3.67648
0.125664 11.9325
0.188496 734.925
0.251327 10646.2
0.314159 290652
0.376991 1.29248e+06
0.439823 4.30592e+06
0.502655 1.10724e+07
0.565487 2.13748e+07
0.628319 2.44944e+07
0.69115 1.74166e+07
0.753982 7.66239e+06
0.816814 1.98896e+06
0.879646 224025
0.942478 15506.9
1.00531 1579.8
1.06814 57.9758
1.13097 0.875732
1.19381 0.0120177
1.25664 0.000100437
1.31947 3.41237e-07
1.3823 1.60934e-09
1.44513 2.65458e-12
1.50796 3.33079e-15
1.5708 1.47145e-16
1.63363 9.86669e-16
1.69646 9.98675e-13
1.75929 2.71687e-08
1.82212 7.27284e-08
1.88496 3.04587e-05
1.94779 0.0307905
2.01062 3.43199
2.07345 9.7212
2.13628 419.951
2.19911 5557.54
2.26195 18031.6
2.32478 256925
2.38761 584804
2.45044 2.51715e+06
2.51327 2.80389e+06
2.57611 2.65565e+06
2.63894 1.9941e+06
2.70177 1.34449e+06
2.7646 1.22546e+06
2.82743 791682
2.89027 1.84063e+06
2.9531 1.0421e+06
3.01593 956170
3.07876 1.38726e+06
