0 0
0.0785398 0.0623133
0.15708 0.00313214
0.235619 0.000235843
0.314159 2.09151e-05
0.392699 2.0184e-06
0.471239 2.04259e-07
0.549779 2.12229e-08
0.628319 2.23307e-09
0.706858 2.35623e-10
0.785398 2.47504e-11
0.863938 2.5742e-12
0.942478 2.64117e-13
1.02102 2.66802e-14
1.09956 2.65302e-15
1.1781 2.60067e-16
1.25664 2.52011e-17
1.33518 2.42229e-18
1.41372 2.31717e-19
1.49226 2.21198e-20
1.5708 2.10937e-21
-0.0785398 0.0623133
-0.15708 0.00313214
-0.235619 0.000235843
-0.314159 2.09151e-05
-0.392699 2.0184e-06
-0.471239 2.04259e-07
-0.549779 2.12229e-08
-0.628319 2.23307e-09
-0.706858 2.35623e-10
-0.785398 2.47504e-11
-0.863938 2.5742e-12
-0.942478 2.64117e-13
-1.02102 2.66802e-14
-1.09956 2.65302e-15
-1.1781 2.60067e-16
-1.25664 2.52011e-17
-1.33518 2.42229e-18
-1.41372 2.31717e-19
-1.49226 2.21198e-20
-1.5708 2.10937e-21
