0.5 8.30561e-06
0.25 3.23595e-07
0.125 6.4719e-07
0.0625 1.40225e-06
0.03125 4.85393e-06
0.015625 4.85393e-06
0.0078125 1.13258e-05
0.00390625 6.69842e-05
0.00195312 4.85393e-05
0.000976562 0.00024604
0.000488281 0.000172368
0.000244141 0.000761419
0.00012207 0.000564026
6.10352e-05 0.000269447
3.05176e-05 0.00444328
1.52588e-05 0.00616028
7.62939e-06 0.0150468
3.8147e-06 0.0480356
1.90735e-06 0.0367929
9.53674e-07 0.168748
4.76837e-07 0.170566
2.38419e-07 0.0951626
1.19209e-07 1.11129
5.96046e-08 3.22257
