7.7 1.82307e-11 1.85992e-11 -3.68584e-13 5.48527e+10
7.8 1.786e-11 1.82306e-11 -3.70582e-13 5.59909e+10
7.9 1.74911e-11 1.786e-11 -3.68878e-13 5.71718e+10
8 1.71276e-11 1.74911e-11 -3.63488e-13 5.83852e+10
8.1 1.67731e-11 1.71276e-11 -3.54466e-13 5.96191e+10
8.2 1.64312e-11 1.67731e-11 -3.41902e-13 6.08598e+10
8.3 1.61053e-11 1.64312e-11 -3.25922e-13 6.20915e+10
8.4 1.57986e-11 1.61052e-11 -3.06686e-13 6.32969e+10
8.5 1.55142e-11 1.57985e-11 -2.84385e-13 6.44573e+10
8.6 1.52549e-11 1.55141e-11 -2.59243e-13 6.55528e+10
8.7 1.50234e-11 1.52549e-11 -2.31511e-13 6.6563e+10
8.8 1.48219e-11 1.50233e-11 -2.01466e-13 6.74679e+10
8.9 1.46524e-11 1.48219e-11 -1.69407e-13 6.8248e+10
9 1.45168e-11 1.46524e-11 -1.35656e-13 6.88858e+10
9.1 1.44162e-11 1.45168e-11 -1.0055e-13 6.93663e+10
9.2 1.43518e-11 1.44162e-11 -6.44392e-14 6.96778e+10
9.3 1.43241e-11 1.43518e-11 -2.76845e-14 6.98125e+10
9.4 1.43334e-11 1.43241e-11 9.34678e-15 6.9767e+10
9.5 1.43797e-11 1.43334e-11 4.62846e-14 6.95424e+10
9.6 1.44625e-11 1.43797e-11 8.27599e-14 6.91445e+10
9.7 1.45809e-11 1.44625e-11 1.18408e-13 6.85829e+10
9.8 1.47338e-11 1.45809e-11 1.52873e-13 6.78713e+10
9.9 1.49196e-11 1.47338e-11 1.85811e-13 6.7026e+10
