0.0628319 1.57321e+07
0.125664 6.68936e+06
0.188496 3.40455e+06
0.251327 3.43024e+06
0.314159 2.67107e+06
0.376991 1.2536e+06
0.439823 1.78261e+06
0.502655 1.26354e+06
0.565487 773181
0.628319 500332
0.69115 492337
0.753982 448069
0.816814 540085
0.879646 548066
0.942478 565345
1.00531 530398
1.06814 474604
1.13097 447688
1.19381 402663
1.25664 339692
1.31947 404088
1.3823 317998
1.44513 334817
1.50796 326100
1.5708 326416
1.63363 402764
1.69646 344605
1.75929 310108
1.82212 287043
1.88496 259426
1.94779 307232
2.01062 298849
2.07345 287830
2.13628 322772
2.19911 272559
2.26195 266396
2.32478 309239
2.38761 242417
2.45044 290260
2.51327 322339
2.57611 268356
2.63894 388590
2.70177 441368
2.7646 348712
2.82743 352308
2.89027 558395
2.9531 468802
3.01593 571217
3.07876 813015
