0.0628319 6.46041e+07
0.125664 2.48674e+07
0.188496 1.45166e+07
0.251327 1.4435e+07
0.314159 1.14e+07
0.376991 4.58233e+06
0.439823 6.46666e+06
0.502655 4.98143e+06
0.565487 2.51184e+06
0.628319 1.88595e+06
0.69115 1.57343e+06
0.753982 1.58393e+06
0.816814 1.76339e+06
0.879646 1.72414e+06
0.942478 2.25191e+06
1.00531 1.43093e+06
1.06814 1.31724e+06
1.13097 1.4994e+06
1.19381 1.00263e+06
1.25664 1.20119e+06
1.31947 1.19243e+06
1.3823 928606
1.44513 876779
1.50796 851876
1.5708 876289
1.63363 869474
1.69646 741768
1.75929 852685
1.82212 512789
1.88496 503161
1.94779 540238
2.01062 504150
2.07345 503339
2.13628 471414
2.19911 443631
2.26195 447266
2.32478 444722
2.38761 415183
2.45044 375338
2.51327 363792
2.57611 349601
2.63894 355468
2.70177 336486
2.7646 296485
2.82743 332868
2.89027 298493
2.9531 306581
3.01593 259840
3.07876 227776
