0.05 0.025421
0.025 0.0126023
0.0125 0.0062771
0.00625 0.00312744
0.003125 0.00153967
0.0015625 0.000780296
0.00078125 0.00029706
0.000390625 0.000158993
0.000195313 0.000393276
9.76563e-05 0.000393276
4.88281e-05 0.00149781
2.44141e-05 0.00149781
1.2207e-05 0.00149781
6.10352e-06 0.0103341
3.05176e-06 0.0103341
1.52588e-06 0.0103341
7.62939e-07 0.0103341
3.8147e-07 0.151715
1.90735e-07 0.434477
9.53674e-08 0.131047
